Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Africa,,2022-11-07,30.81,
Africa,,2022-11-08,30.81,
Africa,,2022-11-09,30.81,
Africa,,2022-11-10,30.81,
Africa,,2022-11-11,30.81,
Africa,,2022-11-12,30.81,
Africa,,2022-11-13,31.51,
Africa,,2022-11-14,31.51,
Africa,,2022-11-15,31.51,
Africa,,2022-11-16,31.51,
Africa,,2022-11-17,31.51,
Africa,,2022-11-18,31.51,
Africa,,2022-11-19,31.51,
Africa,,2022-11-20,31.67,
Africa,,2022-11-21,31.67,
Africa,,2022-11-22,31.67,
Africa,,2022-11-23,31.67,
Africa,,2022-11-24,31.67,
Africa,,2022-11-25,31.67,
Africa,,2022-11-26,31.67,
Africa,,2022-11-27,31.95,
Africa,,2022-11-28,32,
Africa,,2022-11-29,32,
Africa,,2022-11-30,32,
Africa,,2022-12-01,32,
Africa,,2022-12-02,32,
Africa,,2022-12-03,32,
Africa,,2022-12-04,32.11,
Africa,,2022-12-05,32.11,
Africa,,2022-12-06,32.11,
Africa,,2022-12-07,32.11,
Africa,,2022-12-08,32.11,
Africa,,2022-12-09,32.11,
Africa,,2022-12-10,32.11,
Africa,,2022-12-11,33.13,
Africa,,2022-12-12,33.17,
Africa,,2022-12-13,33.17,
Africa,,2022-12-14,33.17,
Africa,,2022-12-15,33.17,
Africa,,2022-12-16,33.17,
Africa,,2022-12-17,33.17,
Africa,,2022-12-18,33.49,
Africa,,2022-12-19,33.49,
Africa,,2022-12-20,33.49,
Africa,,2022-12-21,33.49,
Africa,,2022-12-22,33.51,
Africa,,2022-12-23,33.51,
Africa,,2022-12-24,33.51,
Africa,,2022-12-25,33.52,
Africa,,2022-12-26,33.52,
Africa,,2022-12-27,33.52,
Africa,,2022-12-28,33.52,
Africa,,2022-12-29,33.52,
Africa,,2022-12-30,33.52,
Africa,,2022-12-31,33.52,
Africa,,2023-01-01,33.55,
Africa,,2023-01-02,33.57,
Africa,,2023-01-03,33.57,
Africa,,2023-01-04,33.57,
Africa,,2023-01-05,33.57,
Africa,,2023-01-06,33.57,
Africa,,2023-01-07,33.57,
Africa,,2023-01-08,33.87,
Africa,,2023-01-09,33.87,
Africa,,2023-01-10,33.87,
Africa,,2023-01-11,33.87,
Africa,,2023-01-12,33.87,
Africa,,2023-01-13,33.87,
Africa,,2023-01-14,33.87,
Africa,,2023-01-15,34.14,
Africa,,2023-01-16,34.15,
Africa,,2023-01-17,34.15,
Africa,,2023-01-18,34.15,
Africa,,2023-01-19,34.15,
Africa,,2023-01-20,34.15,
Africa,,2023-01-21,34.15,
Africa,,2023-01-22,34.2,
Africa,,2023-01-23,34.2,
Africa,,2023-01-24,34.2,
Africa,,2023-01-25,34.2,
Africa,,2023-01-26,34.2,
Africa,,2023-01-27,34.2,
Africa,,2023-01-28,34.2,
Africa,,2023-01-29,34.25,
Africa,,2023-01-30,34.25,
Africa,,2023-01-31,34.27,
Africa,,2023-02-01,34.27,
Africa,,2023-02-02,34.27,
Africa,,2023-02-03,34.27,
Africa,,2023-02-04,34.27,
Africa,,2023-02-05,34.57,
Africa,,2023-02-06,34.57,
Africa,,2023-02-07,34.57,
Africa,,2023-02-08,34.57,
Africa,,2023-02-09,34.57,
Africa,,2023-02-10,34.57,
Africa,,2023-02-11,34.57,
Africa,,2023-02-12,34.85,
Africa,,2023-02-13,34.85,
Africa,,2023-02-14,34.85,
Africa,,2023-02-15,34.85,
Africa,,2023-02-16,34.85,
Africa,,2023-02-17,34.85,
Africa,,2023-02-18,34.85,
Africa,,2023-02-19,35.2,
Africa,,2023-02-20,35.2,
Africa,,2023-02-21,35.26,
Africa,,2023-02-22,35.26,
Africa,,2023-02-23,35.26,
Africa,,2023-02-24,35.26,
Africa,,2023-02-25,35.26,
Africa,,2023-02-26,35.37,
Africa,,2023-02-27,35.37,
Africa,,2023-02-28,35.37,
Africa,,2023-03-01,35.37,
Africa,,2023-03-02,35.37,
Africa,,2023-03-03,35.37,
Africa,,2023-03-04,35.37,
Africa,,2023-03-05,35.49,
Africa,,2023-03-06,35.49,
Africa,,2023-03-07,35.49,
Africa,,2023-03-08,35.49,
Africa,,2023-03-09,35.49,
Africa,,2023-03-10,35.49,
Africa,,2023-03-11,35.49,
Africa,,2023-03-12,35.58,
Africa,,2023-03-13,35.58,
Africa,,2023-03-14,35.58,
Africa,,2023-03-15,35.58,
Africa,,2023-03-16,35.58,
Africa,,2023-03-17,35.58,
Africa,,2023-03-18,35.58,
Africa,,2023-03-19,36,
Africa,,2023-03-20,36,
Africa,,2023-03-21,36,
Africa,,2023-03-22,36,
Africa,,2023-03-23,36,
Africa,,2023-03-24,36,
Africa,,2023-03-25,36,
Africa,,2023-03-26,36.09,
Africa,,2023-03-27,36.09,
Africa,,2023-03-28,36.09,
Africa,,2023-03-29,36.09,
Africa,,2023-03-30,36.09,
Africa,,2023-03-31,36.09,
Africa,,2023-04-01,36.09,
Africa,,2023-04-02,36.41,
Africa,,2023-04-03,36.41,
Africa,,2023-04-04,36.41,
Africa,,2023-04-05,36.41,
Africa,,2023-04-06,36.41,
Africa,,2023-04-07,36.41,
Africa,,2023-04-08,36.41,
Africa,,2023-04-09,36.48,
Africa,,2023-04-10,36.48,
Africa,,2023-04-11,36.48,
Africa,,2023-04-12,36.48,
Africa,,2023-04-13,36.48,
Africa,,2023-04-14,36.48,
Africa,,2023-04-15,36.48,
Africa,,2023-04-16,36.57,
Africa,,2023-04-17,36.57,
Africa,,2023-04-18,36.57,
Africa,,2023-04-19,36.57,
Africa,,2023-04-20,36.57,
Africa,,2023-04-21,36.57,
Africa,,2023-04-22,36.57,
Africa,,2023-04-23,36.67,
Africa,,2023-04-24,36.67,
Africa,,2023-04-25,36.69,
Africa,,2023-04-26,36.69,
Africa,,2023-04-27,36.69,
Africa,,2023-04-28,36.69,
Africa,,2023-04-29,36.69,
Africa,,2023-04-30,36.74,
Africa,,2023-05-01,36.74,
Africa,,2023-05-02,36.74,
Africa,,2023-05-03,36.74,
Africa,,2023-05-04,36.74,
Africa,,2023-05-05,36.74,
Africa,,2023-05-06,36.74,
Africa,,2023-05-07,36.79,
Africa,,2023-05-08,36.79,
Africa,,2023-05-09,36.79,
Africa,,2023-05-10,36.79,
Africa,,2023-05-11,36.79,
Africa,,2023-05-12,36.79,
Africa,,2023-05-13,36.79,
Africa,,2023-05-14,36.8,
Africa,,2023-05-15,36.8,
Africa,,2023-05-16,36.8,
Africa,,2023-05-17,36.8,
Africa,,2023-05-18,36.8,
Africa,,2023-05-19,36.8,
Africa,,2023-05-20,36.8,
Africa,,2023-05-21,36.83,
Africa,,2023-05-22,36.83,
Africa,,2023-05-23,36.83,
Africa,,2023-05-24,36.83,
Africa,,2023-05-25,36.83,
Africa,,2023-05-26,36.83,
Africa,,2023-05-27,36.83,
Africa,,2023-05-28,36.83,
Africa,,2023-05-29,36.83,
Africa,,2023-05-30,36.83,
Africa,,2023-05-31,36.83,
Africa,,2023-06-01,36.83,
Africa,,2023-06-02,36.83,
Africa,,2023-06-03,36.83,
Africa,,2023-06-04,36.83,
Africa,,2023-06-05,36.83,
Africa,,2023-06-06,36.83,
Africa,,2023-06-07,36.83,
Africa,,2023-06-08,36.83,
Africa,,2023-06-09,36.83,
Africa,,2023-06-10,36.83,
Africa,,2023-06-11,36.83,
Africa,,2023-06-12,36.83,
Africa,,2023-06-13,36.83,
Albania,ALB,2021-01-10,0,
Albania,ALB,2021-01-12,0,
Albania,ALB,2021-01-13,0.01,
Albania,ALB,2021-01-14,0.01,
Albania,ALB,2021-01-15,0.01,
Albania,ALB,2021-01-16,0.01,
Albania,ALB,2021-01-17,0.01,
Albania,ALB,2021-01-18,0.02,
Albania,ALB,2021-01-19,0.02,
Albania,ALB,2021-01-20,0.02,
Albania,ALB,2021-01-21,0.02,
Albania,ALB,2021-02-02,0.02,
Albania,ALB,2021-02-09,0.02,
Albania,ALB,2021-02-17,0.04,
Albania,ALB,2021-02-18,0.09,
Albania,ALB,2021-02-22,0.21,
Albania,ALB,2021-05-11,15.51,
Albania,ALB,2021-05-12,15.65,
Albania,ALB,2021-05-13,15.67,
Albania,ALB,2021-05-14,15.78,
Albania,ALB,2021-05-17,16.08,
Albania,ALB,2021-05-18,16.19,
Albania,ALB,2021-05-19,16.3,
Albania,ALB,2021-05-20,16.4,
Albania,ALB,2021-05-21,16.51,
Albania,ALB,2021-05-23,16.64,
Albania,ALB,2021-05-24,16.72,
Albania,ALB,2021-05-26,16.88,
Albania,ALB,2021-05-27,16.95,
Albania,ALB,2021-05-30,17.07,
Albania,ALB,2021-05-31,17.1,
Albania,ALB,2021-06-01,17.14,
Albania,ALB,2021-06-03,17.24,
Albania,ALB,2021-06-06,17.33,
Albania,ALB,2021-06-07,17.36,
Albania,ALB,2021-06-08,17.4,
Albania,ALB,2021-06-09,17.45,
Albania,ALB,2021-06-10,17.54,
Albania,ALB,2021-06-11,17.65,
Albania,ALB,2021-06-12,17.72,
Albania,ALB,2021-06-13,17.74,
Albania,ALB,2021-06-14,17.86,
Albania,ALB,2021-06-15,17.87,
Albania,ALB,2021-06-16,17.92,
Albania,ALB,2021-06-17,17.98,
Albania,ALB,2021-06-20,18.15,
Albania,ALB,2021-06-21,18.28,
Albania,ALB,2021-06-22,18.5,
Albania,ALB,2021-06-23,18.73,
Albania,ALB,2021-06-24,18.89,
Albania,ALB,2021-06-28,19.26,
Albania,ALB,2021-06-29,19.57,
Albania,ALB,2021-06-30,19.86,
Albania,ALB,2021-07-01,19.95,
Albania,ALB,2021-07-02,20.03,
Albania,ALB,2021-07-04,20.12,
Albania,ALB,2021-07-05,20.2,
Albania,ALB,2021-07-06,20.3,
Albania,ALB,2021-07-07,20.39,
Albania,ALB,2021-07-08,20.48,
Albania,ALB,2021-07-09,20.58,
Albania,ALB,2021-07-10,20.66,
Albania,ALB,2021-07-11,20.68,
Albania,ALB,2021-07-12,20.77,
Albania,ALB,2021-07-13,20.85,
Albania,ALB,2021-07-14,20.92,
Albania,ALB,2021-07-15,21,
Albania,ALB,2021-07-16,21.09,
Albania,ALB,2021-07-17,21.17,
Albania,ALB,2021-07-18,21.2,
Albania,ALB,2021-07-20,21.45,
Albania,ALB,2021-07-21,21.69,
Albania,ALB,2021-07-22,21.97,
Albania,ALB,2021-07-25,22.52,
Albania,ALB,2021-07-29,23.25,
Albania,ALB,2021-07-30,23.42,
Albania,ALB,2021-07-31,23.58,
Albania,ALB,2021-08-01,23.67,
Albania,ALB,2021-08-02,23.85,
Albania,ALB,2021-08-03,24.03,
Albania,ALB,2021-08-04,24.2,
Albania,ALB,2021-08-05,24.38,
Albania,ALB,2021-08-08,24.86,
Albania,ALB,2021-08-10,25.34,
Albania,ALB,2021-08-13,26.12,
Albania,ALB,2021-08-15,26.42,
Albania,ALB,2021-08-16,26.67,
Albania,ALB,2021-08-17,26.91,
Albania,ALB,2021-08-19,27.34,
Albania,ALB,2021-08-21,27.64,
Albania,ALB,2021-08-22,27.71,
Albania,ALB,2021-08-23,27.89,
Albania,ALB,2021-08-24,28.06,
Albania,ALB,2021-08-25,28.23,
Albania,ALB,2021-08-26,28.41,
Albania,ALB,2021-08-27,28.59,
Albania,ALB,2021-08-29,28.81,
Albania,ALB,2021-08-30,29,
Albania,ALB,2021-08-31,29.22,
Albania,ALB,2021-09-01,29.43,
Albania,ALB,2021-09-02,29.7,
Albania,ALB,2021-09-06,30.44,
Albania,ALB,2021-09-07,30.68,
Albania,ALB,2021-09-08,30.94,
Albania,ALB,2021-09-09,31.17,
Albania,ALB,2021-09-10,31.35,
Albania,ALB,2021-09-11,31.5,
Albania,ALB,2021-09-12,31.56,
Albania,ALB,2021-09-13,31.69,
Albania,ALB,2021-09-14,31.83,
Albania,ALB,2021-09-15,31.95,
Albania,ALB,2021-09-16,32.06,
Albania,ALB,2021-09-17,32.17,
Albania,ALB,2021-09-19,32.31,
Albania,ALB,2021-09-20,32.4,
Albania,ALB,2021-09-21,32.5,
Albania,ALB,2021-09-22,32.6,
Albania,ALB,2021-09-23,32.71,
Albania,ALB,2021-09-24,32.81,
Albania,ALB,2021-09-27,33.04,
Albania,ALB,2021-09-28,33.12,
Albania,ALB,2021-09-29,33.21,
Albania,ALB,2021-09-30,33.3,
Albania,ALB,2021-10-01,33.37,
Albania,ALB,2021-10-02,33.45,
Albania,ALB,2021-10-04,33.53,
Albania,ALB,2021-10-05,33.6,
Albania,ALB,2021-10-06,33.67,
Albania,ALB,2021-10-07,33.74,
Albania,ALB,2021-10-08,33.8,
Albania,ALB,2021-10-09,33.86,
Albania,ALB,2021-10-12,34.06,
Albania,ALB,2021-10-13,34.15,
Albania,ALB,2021-10-17,34.47,
Albania,ALB,2021-10-18,34.57,
Albania,ALB,2021-10-19,34.67,
Albania,ALB,2021-10-20,34.77,
Albania,ALB,2021-10-21,34.88,
Albania,ALB,2021-10-22,34.99,
Albania,ALB,2021-10-24,35.12,
Albania,ALB,2021-10-25,35.22,
Albania,ALB,2021-10-27,35.45,
Albania,ALB,2021-10-28,35.57,
Albania,ALB,2021-10-29,35.67,
Albania,ALB,2021-11-01,35.82,
Albania,ALB,2021-11-03,36.07,
Albania,ALB,2021-11-06,36.29,
Albania,ALB,2021-11-07,36.32,
Albania,ALB,2021-11-09,36.5,
Albania,ALB,2021-11-10,36.59,
Albania,ALB,2021-11-11,36.67,
Albania,ALB,2021-11-14,36.87,
Albania,ALB,2021-11-16,37,
Albania,ALB,2021-11-17,37.07,
Albania,ALB,2021-11-18,37.14,
Albania,ALB,2021-11-21,37.29,
Albania,ALB,2021-11-24,37.5,
Albania,ALB,2021-11-25,37.57,
Albania,ALB,2021-11-28,37.71,
Albania,ALB,2021-11-30,37.74,
Albania,ALB,2021-12-01,37.83,
Albania,ALB,2021-12-03,38.01,
Albania,ALB,2021-12-05,38.14,
Albania,ALB,2021-12-06,38.25,
Albania,ALB,2021-12-07,38.37,
Albania,ALB,2021-12-08,38.43,
Albania,ALB,2021-12-12,38.79,
Albania,ALB,2021-12-13,38.89,
Albania,ALB,2021-12-14,39,
Albania,ALB,2021-12-15,39.11,
Albania,ALB,2021-12-18,39.38,
Albania,ALB,2021-12-21,39.62,
Albania,ALB,2021-12-23,39.81,
Albania,ALB,2021-12-28,40.16,
Albania,ALB,2022-01-04,40.66,
Albania,ALB,2022-01-05,40.83,
Albania,ALB,2022-01-08,41.35,
Albania,ALB,2022-01-10,41.51,
Albania,ALB,2022-01-11,41.63,
Albania,ALB,2022-01-30,42.57,
Albania,ALB,2022-02-01,44,
Albania,ALB,2022-02-06,44.17,
Albania,ALB,2022-02-07,44.2,
Albania,ALB,2022-02-13,44.37,
Albania,ALB,2022-02-14,44.4,
Albania,ALB,2022-02-15,44.43,
Albania,ALB,2022-02-16,44.46,
Albania,ALB,2022-02-20,44.54,
Albania,ALB,2022-02-27,44.67,
Albania,ALB,2022-03-01,44.71,
Albania,ALB,2022-03-07,44.8,
Albania,ALB,2022-03-10,44.84,
Albania,ALB,2022-03-14,44.87,
Albania,ALB,2022-03-15,44.89,
Albania,ALB,2022-03-24,45,
Albania,ALB,2022-03-29,45.05,
Albania,ALB,2022-03-31,45.08,
Albania,ALB,2022-04-04,45.13,
Albania,ALB,2022-04-07,45.18,
Albania,ALB,2022-04-11,45.23,
Albania,ALB,2022-04-14,45.28,
Albania,ALB,2022-04-20,45.34,
Albania,ALB,2022-05-01,45.71,
Albania,ALB,2022-05-15,45.81,
Albania,ALB,2022-05-22,46.41,
Albania,ALB,2022-05-29,46.45,
Albania,ALB,2022-06-05,46.54,
Albania,ALB,2022-06-19,46.63,
Albania,ALB,2022-06-26,46.67,
Albania,ALB,2022-07-10,46.74,
Albania,ALB,2022-07-24,46.81,
Albania,ALB,2022-07-31,46.84,
Albania,ALB,2022-08-21,46.94,
Albania,ALB,2022-09-04,46.99,
Albania,ALB,2022-09-18,47.04,
Albania,ALB,2022-09-25,47.06,
Albania,ALB,2022-10-16,47.11,
Albania,ALB,2022-10-23,47.13,
Albania,ALB,2022-11-13,47.17,
Albania,ALB,2022-11-27,47.19,
Albania,ALB,2022-12-11,47.22,
Albania,ALB,2023-01-08,47.29,
Albania,ALB,2023-01-15,47.31,
Albania,ALB,2023-02-05,47.35,
Albania,ALB,2023-03-19,47.39,
Albania,ALB,2023-04-09,47.42,
Albania,ALB,2023-05-14,47.44,
Algeria,DZA,2021-01-29,0,
Algeria,DZA,2021-01-30,0,
Algeria,DZA,2021-02-19,0.17,
Algeria,DZA,2021-08-20,7.62,
Algeria,DZA,2021-09-04,11.14,
Algeria,DZA,2021-09-12,12.95,
Algeria,DZA,2021-09-25,13.4,
Algeria,DZA,2021-10-24,14.09,
Algeria,DZA,2021-10-27,14.15,
Algeria,DZA,2021-10-30,14.17,
Algeria,DZA,2021-11-02,14.25,
Algeria,DZA,2021-11-08,14.29,
Algeria,DZA,2021-11-13,14.36,
Algeria,DZA,2021-11-21,14.91,
Algeria,DZA,2021-11-22,14.93,
Algeria,DZA,2021-11-25,14.96,
Algeria,DZA,2021-11-29,15.01,
Algeria,DZA,2021-11-30,15.31,
Algeria,DZA,2021-12-14,15.63,
Algeria,DZA,2021-12-21,15.72,
Algeria,DZA,2022-01-09,16.14,
Algeria,DZA,2022-02-08,16.49,
Algeria,DZA,2022-02-20,16.61,
Algeria,DZA,2022-03-09,16.62,
Algeria,DZA,2022-04-24,17.46,
Algeria,DZA,2022-05-01,17.46,
Algeria,DZA,2022-09-04,17.46,
Andorra,AND,2021-01-25,0.72,
Andorra,AND,2021-02-01,1.3,
Andorra,AND,2021-02-10,1.62,
Andorra,AND,2021-02-12,2.03,
Andorra,AND,2021-02-19,2.68,
Andorra,AND,2021-02-24,2.99,
Andorra,AND,2021-03-08,3.05,
Andorra,AND,2021-03-10,4.57,
Andorra,AND,2021-03-15,8.89,
Andorra,AND,2021-04-05,12.25,
Andorra,AND,2021-04-19,27.22,
Andorra,AND,2021-04-26,29.84,
Andorra,AND,2021-05-03,30.29,
Andorra,AND,2021-05-10,33.73,
Andorra,AND,2021-05-17,34.58,
Andorra,AND,2021-05-31,34.58,
Andorra,AND,2021-06-07,38.24,
Andorra,AND,2021-06-14,43.39,
Andorra,AND,2021-06-21,48.43,
Andorra,AND,2021-06-28,52.25,
Andorra,AND,2021-07-12,53.87,
Andorra,AND,2021-07-19,60.68,
Andorra,AND,2021-08-01,63.56,
Andorra,AND,2021-08-15,63.93,
Andorra,AND,2021-08-29,66.27,
Andorra,AND,2021-09-26,68.02,
Andorra,AND,2021-10-03,68.11,
Andorra,AND,2021-10-31,68.88,
Andorra,AND,2021-12-05,70.26,
Andorra,AND,2021-12-12,70.92,
Andorra,AND,2021-12-26,71.5,
Andorra,AND,2022-01-16,72.2,
Andorra,AND,2022-01-23,72.28,
Andorra,AND,2022-02-06,72.38,
Andorra,AND,2022-02-13,72.39,
Andorra,AND,2022-02-20,72.4,
Andorra,AND,2022-03-13,72.41,
Andorra,AND,2022-03-27,72.44,
Andorra,AND,2022-04-10,72.45,
Andorra,AND,2022-04-24,72.47,
Andorra,AND,2022-05-01,72.48,
Andorra,AND,2022-05-22,72.49,
Andorra,AND,2022-05-29,72.49,
Andorra,AND,2022-06-12,72.5,
Andorra,AND,2022-06-26,72.5,
Andorra,AND,2022-07-03,72.5,
Andorra,AND,2022-07-10,72.5,
Andorra,AND,2022-08-21,72.51,
Andorra,AND,2022-09-04,72.51,
Andorra,AND,2022-09-11,72.51,
Andorra,AND,2022-10-16,72.51,
Andorra,AND,2022-11-13,72.52,
Andorra,AND,2022-12-18,72.52,
Andorra,AND,2023-01-29,72.52,
Andorra,AND,2023-02-26,72.52,
Andorra,AND,2023-04-09,72.53,
Angola,AGO,2021-03-01,0,
Angola,AGO,2021-03-08,0.02,
Angola,AGO,2021-03-18,0.14,
Angola,AGO,2021-03-24,0.24,
Angola,AGO,2021-03-29,0.37,
Angola,AGO,2021-04-06,0.51,
Angola,AGO,2021-04-11,0.69,
Angola,AGO,2021-04-19,1.11,
Angola,AGO,2021-04-23,1.28,
Angola,AGO,2021-05-12,1.65,
Angola,AGO,2021-05-18,1.7,
Angola,AGO,2021-05-21,1.77,
Angola,AGO,2021-05-26,1.86,
Angola,AGO,2021-05-31,1.91,
Angola,AGO,2021-06-08,2.08,
Angola,AGO,2021-06-10,2.18,
Angola,AGO,2021-06-15,2.31,
Angola,AGO,2021-06-20,2.43,
Angola,AGO,2021-06-24,2.55,
Angola,AGO,2021-06-28,2.65,
Angola,AGO,2021-07-05,2.67,
Angola,AGO,2021-07-12,2.69,
Angola,AGO,2021-07-19,2.69,
Angola,AGO,2021-08-03,2.73,
Angola,AGO,2021-08-09,2.73,
Angola,AGO,2021-08-16,2.81,
Angola,AGO,2021-08-20,2.88,
Angola,AGO,2021-08-25,3.12,
Angola,AGO,2021-09-01,3.28,
Angola,AGO,2021-09-11,4.25,
Angola,AGO,2021-09-19,5.16,
Angola,AGO,2021-09-26,5.98,
Angola,AGO,2021-10-08,8.05,
Angola,AGO,2021-10-14,8.87,
Angola,AGO,2021-10-18,10.64,
Angola,AGO,2021-10-20,11.59,
Angola,AGO,2021-10-26,12.64,
Angola,AGO,2021-11-02,13.62,
Angola,AGO,2021-11-07,14.81,
Angola,AGO,2021-11-11,16.3,
Angola,AGO,2021-11-18,16.72,
Angola,AGO,2021-11-21,17.27,
Angola,AGO,2021-11-24,17.61,
Angola,AGO,2021-12-06,18.93,
Angola,AGO,2021-12-09,19.68,
Angola,AGO,2021-12-15,20.36,
Angola,AGO,2021-12-23,20.86,
Angola,AGO,2021-12-30,21.59,
Angola,AGO,2022-01-06,21.93,
Angola,AGO,2022-01-08,22.97,
Angola,AGO,2022-01-12,22.98,
Angola,AGO,2022-01-14,23.32,
Angola,AGO,2022-01-23,26.1,
Angola,AGO,2022-01-28,27.29,
Angola,AGO,2022-02-02,28.1,
Angola,AGO,2022-02-09,28.78,
Angola,AGO,2022-02-15,29.3,
Angola,AGO,2022-02-22,29.76,
Angola,AGO,2022-03-02,30.29,
Angola,AGO,2022-03-08,30.61,
Angola,AGO,2022-03-17,31.15,
Angola,AGO,2022-03-25,31.57,
Angola,AGO,2022-04-01,33.16,
Angola,AGO,2022-04-26,33.89,
Angola,AGO,2022-05-22,34.67,
Angola,AGO,2022-06-05,35.69,
Angola,AGO,2022-06-26,36.96,
Angola,AGO,2022-07-03,37.3,
Angola,AGO,2022-07-17,37.96,
Angola,AGO,2022-07-24,38.33,
Angola,AGO,2022-08-07,39.08,
Angola,AGO,2022-08-14,39.44,
Angola,AGO,2022-08-28,39.89,
Angola,AGO,2022-09-04,39.96,
Angola,AGO,2022-10-02,39.96,
Angola,AGO,2022-10-09,39.96,
Angola,AGO,2022-10-16,39.96,
Angola,AGO,2022-10-23,39.96,
Angola,AGO,2022-10-30,39.96,
Angola,AGO,2022-11-13,39.96,
Angola,AGO,2022-11-20,39.96,
Angola,AGO,2022-11-27,39.96,
Angola,AGO,2022-12-04,41.83,
Angola,AGO,2022-12-18,42.12,
Angola,AGO,2023-01-01,42.37,
Angola,AGO,2023-02-19,42.71,
Angola,AGO,2023-02-26,43.13,
Angola,AGO,2023-03-05,43.13,
Angola,AGO,2023-03-12,43.36,
Angola,AGO,2023-03-19,43.49,
Angola,AGO,2023-03-26,43.58,
Angola,AGO,2023-04-02,43.7,
Angola,AGO,2023-04-09,43.81,
Angola,AGO,2023-04-16,43.9,
Angola,AGO,2023-04-23,44.03,
Angola,AGO,2023-04-30,44.14,
Angola,AGO,2023-05-07,44.24,
Angola,AGO,2023-05-21,44.24,
Anguilla,AIA,2021-02-04,0,
Anguilla,AIA,2021-02-13,8.45,
Anguilla,AIA,2021-02-14,17.4,
Anguilla,AIA,2021-02-26,24.75,
Anguilla,AIA,2021-03-09,29.6,
Anguilla,AIA,2021-03-13,31.49,
Anguilla,AIA,2021-03-19,33.68,
Anguilla,AIA,2021-04-12,36.75,
Anguilla,AIA,2021-04-22,38.51,
Anguilla,AIA,2021-05-17,55.5,
Anguilla,AIA,2021-05-28,56.71,
Anguilla,AIA,2021-06-04,56.96,
Anguilla,AIA,2021-06-11,57.44,
Anguilla,AIA,2021-06-18,57.84,
Anguilla,AIA,2021-06-25,58.35,
Anguilla,AIA,2021-07-02,58.58,
Anguilla,AIA,2021-07-09,58.71,
Anguilla,AIA,2021-07-16,58.97,
Anguilla,AIA,2021-07-23,59.19,
Anguilla,AIA,2021-07-30,59.38,
Anguilla,AIA,2021-08-06,59.78,
Anguilla,AIA,2021-08-20,59.79,
Anguilla,AIA,2021-09-03,59.79,
Anguilla,AIA,2021-09-10,59.79,
Anguilla,AIA,2021-09-17,59.82,
Anguilla,AIA,2021-09-24,59.82,
Anguilla,AIA,2021-10-01,60.14,
Anguilla,AIA,2021-10-15,60.14,
Anguilla,AIA,2021-11-05,60.14,
Anguilla,AIA,2021-11-12,60.62,
Anguilla,AIA,2021-11-19,62.39,
Anguilla,AIA,2021-11-29,62.42,
Anguilla,AIA,2021-12-01,63.22,
Anguilla,AIA,2021-12-08,63.48,
Anguilla,AIA,2022-01-14,63.97,
Anguilla,AIA,2022-01-21,64.13,
Anguilla,AIA,2022-01-28,64.2,
Anguilla,AIA,2022-02-02,64.31,
Anguilla,AIA,2022-02-09,64.36,
Anguilla,AIA,2022-02-11,64.36,
Anguilla,AIA,2022-02-16,64.43,
Anguilla,AIA,2022-02-18,64.43,
Anguilla,AIA,2022-02-25,65.31,
Anguilla,AIA,2022-03-02,65.75,
Anguilla,AIA,2022-03-09,65.75,
Anguilla,AIA,2022-03-11,65.75,
Anguilla,AIA,2022-03-18,66.43,
Anguilla,AIA,2022-03-23,66.59,
Anguilla,AIA,2022-04-08,66.9,
Anguilla,AIA,2022-05-06,67.24,
Anguilla,AIA,2022-05-20,67.44,
Anguilla,AIA,2022-05-27,67.68,
Anguilla,AIA,2022-06-10,67.8,
Anguilla,AIA,2022-06-15,67.94,
Anguilla,AIA,2022-06-24,68.1,
Anguilla,AIA,2022-07-08,68.26,
Anguilla,AIA,2022-08-17,68.31,
Anguilla,AIA,2022-08-19,68.31,
Anguilla,AIA,2022-09-23,68.34,
Anguilla,AIA,2022-09-30,68.34,
Anguilla,AIA,2022-10-07,68.35,
Anguilla,AIA,2022-10-21,68.35,
Anguilla,AIA,2022-12-02,68.35,
Anguilla,AIA,2022-12-09,68.35,
Anguilla,AIA,2023-01-03,68.36,
Anguilla,AIA,2023-01-06,68.36,
Anguilla,AIA,2023-02-10,68.36,
Anguilla,AIA,2023-03-10,68.36,
Anguilla,AIA,2023-03-17,68.36,
Antigua and Barbuda,ATG,2021-02-16,0,
Antigua and Barbuda,ATG,2021-03-15,25.77,
Antigua and Barbuda,ATG,2021-03-19,27.38,
Antigua and Barbuda,ATG,2021-03-25,28.18,
Antigua and Barbuda,ATG,2021-03-31,28.62,
Antigua and Barbuda,ATG,2021-04-03,28.83,
Antigua and Barbuda,ATG,2021-04-14,29.42,
Antigua and Barbuda,ATG,2021-04-16,30.3,
Antigua and Barbuda,ATG,2021-04-17,30.54,
Antigua and Barbuda,ATG,2021-04-22,31.73,
Antigua and Barbuda,ATG,2021-05-07,33.15,
Antigua and Barbuda,ATG,2021-05-11,33.34,
Antigua and Barbuda,ATG,2021-05-17,33.98,
Antigua and Barbuda,ATG,2021-05-21,34.63,
Antigua and Barbuda,ATG,2021-05-25,34.93,
Antigua and Barbuda,ATG,2021-05-26,35.06,
Antigua and Barbuda,ATG,2021-05-27,35.22,
Antigua and Barbuda,ATG,2021-05-29,35.42,
Antigua and Barbuda,ATG,2021-05-31,35.69,
Antigua and Barbuda,ATG,2021-06-03,35.87,
Antigua and Barbuda,ATG,2021-06-06,36.35,
